Pred_Expl,Expl_1,Expl_2,Expl_3
the bankers contact the actors.,the senator contacted the actors.,,
the scientists are an athlete.,the scientists is not the athlete and the athlete is not the bankers.,,
the student saw the bankers is a rephrasing of the bankers saw the authors.,the student is not the banker and the banker is not the authors.,,
the president and manager are the same thing.,the presidents introduced the artist.,,
doctors and lawyer are different.,the doctors saw the lawyer.,,
the manager thanking the manager is a rephrasing of the manager thanking the manager.,the professor thanked the managers.,,
the professor is the professor.,the athletes introduced the lawyer.,,
the manager avoid the presidents is the same as the manager avoiding the presidents.,the senator is not the manager and the manager is not the presidents.,,
the scientist mentioned in the first sentence is mentioned in the second sentence.,the scientist is not the athlete and the doctors is not the scientist.,,
the tourist stopped the tourist.,the athlete is not the tourists and the tourists is not the secretary.,,
the artist is either contact the artists or the artists approached the artist.,the artist contacted the senators.,,
the bankers is a person who is not actors.,the banker is not the actors and the judge is not the banker.,,
the student was near the tourists.,the senators advised the student.,,
the scientists admire the scientist.,the scientist admired the authors.,,
the judges helped the actors by helping them.,the senator helped the judges.,,
the president saw the athletes in front of the athletes.,the students saw the president.,,
the actor stopped the artist is a rephrasing of the judges stopped the actor.,the judges is not the actor and the actor is not the artists.,,
the judge is either the same as the judge.,the senator recommended the judge.,,
the president was the subject of the sentence.,the athletes advised the professor.,,
the artist cannot be spotted by the students and the artist simultaneously.,the students recognized the artist.,,
the manager is a professor.,the manager recognized the professor.,,
the scientists mentioned are the scientists.,the scientists is not the lawyer and the senator is not the scientists.,,
